tensor([[0.9065, 0.0935]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5748, 0.4252]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8690, 0.1310]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8461, 0.1539]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4719, 0.5281]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4729, 0.5271]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5057, 0.4943]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8488, 0.1512]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8900, 0.1100]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8484, 0.1516]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7763, 0.2237]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4497, 0.5503]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2411, 0.7589]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4705, 0.5295]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3137, 0.6863]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6796, 0.3204]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7212, 0.2788]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8121, 0.1879]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9000, 0.1000]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8105, 0.1895]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5988, 0.4012]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7776, 0.2224]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7485, 0.2515]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6561, 0.3439]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6933, 0.3067]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8271, 0.1729]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6463, 0.3537]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5015, 0.4985]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6456, 0.3544]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7310, 0.2690]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7828, 0.2172]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4779, 0.5221]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3668, 0.6332]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5748, 0.4252]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6287, 0.3713]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4373, 0.5627]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6322, 0.3678]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3401, 0.6599]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8225, 0.1775]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8043, 0.1957]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4858, 0.5142]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6225, 0.3775]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7803, 0.2197]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5595, 0.4405]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6135, 0.3865]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5875, 0.4125]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7088, 0.2912]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7603, 0.2397]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7081, 0.2919]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6133, 0.3867]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5984, 0.4016]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6233, 0.3767]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7096, 0.2904]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7578, 0.2422]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3942, 0.6058]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7905, 0.2095]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5566, 0.4434]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6967, 0.3033]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7703, 0.2297]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6540, 0.3460]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7426, 0.2574]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5443, 0.4557]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4457, 0.5543]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5669, 0.4331]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7609, 0.2391]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1887, 0.8113]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7579, 0.2421]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6063, 0.3937]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7993, 0.2007]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6475, 0.3525]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6014, 0.3986]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5421, 0.4579]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7904, 0.2096]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8774, 0.1226]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3612, 0.6388]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6850, 0.3150]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7197, 0.2803]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8153, 0.1847]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8279, 0.1721]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3919, 0.6081]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8912, 0.1088]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5815, 0.4185]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7514, 0.2486]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6307, 0.3693]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7745, 0.2255]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7249, 0.2751]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4148, 0.5852]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8116, 0.1884]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5401, 0.4599]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4583, 0.5417]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5879, 0.4121]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7160, 0.2840]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7159, 0.2841]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8774, 0.1226]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8655, 0.1345]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8312, 0.1688]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3758, 0.6242]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3722, 0.6278]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4770, 0.5230]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3988, 0.6012]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8542, 0.1458]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4816, 0.5184]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8429, 0.1571]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5634, 0.4366]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8696, 0.1304]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7788, 0.2212]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7191, 0.2809]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4567, 0.5433]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6753, 0.3247]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1650, 0.8350]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6229, 0.3771]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4813, 0.5187]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2653, 0.7347]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3667, 0.6333]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7069, 0.2931]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8258, 0.1742]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3295, 0.6705]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8563, 0.1437]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3009, 0.6991]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5586, 0.4414]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3327, 0.6673]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6379, 0.3621]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6960, 0.3040]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7455, 0.2545]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7347, 0.2653]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5626, 0.4374]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8697, 0.1303]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6052, 0.3948]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7818, 0.2182]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9046, 0.0954]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8453, 0.1547]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6400, 0.3600]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3328, 0.6672]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7045, 0.2955]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5914, 0.4086]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5931, 0.4069]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6443, 0.3557]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9115, 0.0885]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6828, 0.3172]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7419, 0.2581]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5517, 0.4483]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7280, 0.2720]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3926, 0.6074]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7566, 0.2434]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8718, 0.1282]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5761, 0.4239]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8666, 0.1334]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7172, 0.2828]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7291, 0.2709]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9182, 0.0818]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9062, 0.0938]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6985, 0.3015]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5501, 0.4499]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3381, 0.6619]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3563, 0.6437]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5139, 0.4861]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5464, 0.4536]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4313, 0.5687]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7626, 0.2374]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5698, 0.4302]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5714, 0.4286]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8941, 0.1059]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7295, 0.2705]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7193, 0.2807]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6849, 0.3151]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4896, 0.5104]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6472, 0.3528]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9117, 0.0883]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9078, 0.0922]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8599, 0.1401]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6512, 0.3488]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7010, 0.2990]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5464, 0.4536]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6942, 0.3058]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5981, 0.4019]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4959, 0.5041]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6952, 0.3048]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5893, 0.4107]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7810, 0.2190]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2518, 0.7482]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4193, 0.5807]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4662, 0.5338]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4992, 0.5008]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5320, 0.4680]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4657, 0.5343]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6940, 0.3060]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8685, 0.1315]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8643, 0.1357]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3761, 0.6239]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3791, 0.6209]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4444, 0.5556]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2121, 0.7879]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7360, 0.2640]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8518, 0.1482]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7166, 0.2834]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4720, 0.5280]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4680, 0.5320]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7428, 0.2572]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6021, 0.3979]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4270, 0.5730]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6301, 0.3699]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6604, 0.3396]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7892, 0.2108]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7241, 0.2759]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6243, 0.3757]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7262, 0.2738]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8291, 0.1709]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4511, 0.5489]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6018, 0.3982]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7437, 0.2563]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7402, 0.2598]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8988, 0.1012]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4323, 0.5677]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6807, 0.3193]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7505, 0.2495]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7421, 0.2579]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4385, 0.5615]], grad_fn=<SoftmaxBackward0>)
