num,title,date
2408002,이게 쉴려고해도 쉬어지지가않네,2021-03-01 00:01:45
2408003,저스틴썬 도랏노트위터!!!!!!트론으로 3.8일 광산 저스트랜드연다카노!,2021-03-01 00:02:18
2408005,그새끼 밤에도활동하나요??,2021-03-01 00:04:25
2408007,아 진짜 비트 무빙 ㅋㅋ,2021-03-01 00:05:47
2408009,슬프네,2021-03-01 00:07:25
2408010,아나 시발.. 그냥 익절할껄,2021-03-01 00:07:35
2408011,저스틴썬 덱스거래소 저스트스왑으로 트론반등/아래내용,2021-03-01 00:08:13
2408014,차트 잘 안보긴하는데 이거 위험한거 아잉교?,2021-03-01 00:09:34
2408017,이 구간에 알갤 분위기 어땠음?,2021-03-01 00:12:29
2408020,그 새끼 요즘 패턴은 3~4분짜리 펌핑 간격두면서 여러번 만들더라,2021-03-01 00:13:43
2408021,뭐야 시발 탑샷,2021-03-01 00:13:50
2408023,ㄹ데 난 아직도 노카닷 시총 왤캐높은지 모르겠음,2021-03-01 00:16:04
2408024,플로우 옥션산애들 죽어라 탑샷만언급해댐,2021-03-01 00:17:13
2408025,아 비트 에반데 ㅋㅋ,2021-03-01 00:18:35
2408026,2%보고 겜했더니 -0.5%뭐노,2021-03-01 00:19:54
2408031,전체적으로 업비트보다 빗썸이 다 싸네,2021-03-01 00:22:12
2408032,어제 9불짜리도 샀어야 했구나,2021-03-01 00:22:20
2408033,혹시 아수스 젠북 2세대 쓰는 사람 있음 ??,2021-03-01 00:23:16
2408037,시드 30% 들어갔는데 -1.4%...,2021-03-01 00:24:32
2408041,나도 탑샷 저거 씹거품인줄 알았는데,2021-03-01 00:27:04
2408043,역시 오늘 코인안보고 게임한게 개이득이엇군,2021-03-01 00:28:00
2408044,탑샷 뭐 사야함?,2021-03-01 00:28:00
2408045,팔아도 30만개는 안살거아님,2021-03-01 00:28:09
2408046,나 -1%손절쳤으니 오를꺼임,2021-03-01 00:28:22
2408047,탑샷어서하노,2021-03-01 00:28:33
2408048,탑샷 저게 포켓몬 카드 판다고 생각하면 이해 가는데?,2021-03-01 00:29:05
2408051,코인판침체오면 코인중독 어떻게 참나,2021-03-01 00:30:09
2408054,시드가 개좆밥이니 하락장에 숏을 넣어도 청산되네,2021-03-01 00:31:05
2408055,최근 메이플 해본 게이들은 탑샷 저리 사대는 거 이해잘됨 ㅇㅇ,2021-03-01 00:31:46
2408056,저거 그냥 결제되던데,2021-03-01 00:31:57
2408057,나 9불짜리는 32000번째였는데,2021-03-01 00:32:40
2408058,비트 어디가,2021-03-01 00:32:44
2408059,43k 절대못깨지,2021-03-01 00:33:06
2408061,흑인 씨발년좀 누가죽여줘,2021-03-01 00:33:54
2408062,존나 쳐오를 때는 흑인 그리웠는데,2021-03-01 00:34:55
2408063,폴카닷 시총은 너무높지않나?,2021-03-01 00:35:01
2408065,모니터를 두개 더 살까..,2021-03-01 00:36:04
2408066,하락장에 현물로 돈 버는 놈들은 얼마나 씹고수냐,2021-03-01 00:36:28
2408068,누가 라운지엠을 6배로사냐,2021-03-01 00:40:38
2408069,그러고보면 코인은 진짜 친절한듯,2021-03-01 00:41:50
2408070,주봉시발 꼬리는만들어줘야지,2021-03-01 00:41:56
2408071,탑샷 다계정 카드하나로 긁어도 상관없겠지?,2021-03-01 00:42:04
2408075,43K/구조적/아다만티움 ,2021-03-01 00:44:22
2408080,정보글) 조만간 김치 NFT 코인이 나올지도 ㅁ?ㄹ,2021-03-01 00:46:49
2408081,런...했다..-0.02%...,2021-03-01 00:47:11
2408082,반등좀만 제발,2021-03-01 00:47:20
2408083,개십련 비트 선 넘네,2021-03-01 00:48:29
2408084,걍 지금줍고잘까,2021-03-01 00:49:20
2408086,반등 줘 반등!!@,2021-03-01 00:49:52
2408088,코인은 약간 그거같네,2021-03-01 00:50:12
2408089,찐 반등좀 다오 저점 잡게 해줄꺼야??,2021-03-01 00:50:24
2408090,바닥이 없네 ,2021-03-01 00:50:40
2408095,5천에 90개 요새지어놨노ㅋㅋㅋ,2021-03-01 00:51:36
2408096,알트들 뇌수 질질흐르노 ㅋㅋㅋ,2021-03-01 00:52:03
2408097,찐반 제발 ㅠㅠ,2021-03-01 00:53:44
2408098,2~3천 찐반을 달라...,2021-03-01 00:54:23
2408099,더떨어지겟노,2021-03-01 00:54:52
2408102,전갤 20K 얘기나오는거 보니 얼마 안남은듯,2021-03-01 00:55:21
2408103,비트 5천만원 깨지는거 보고자야겠다,2021-03-01 00:55:56
2408104,알갤 시나리오 투표.txt,2021-03-01 00:56:47
2408105,코인 시즌2 종료 ,2021-03-01 00:57:42
2408106,아직 시즌2종료는 안된다,2021-03-01 00:58:36
2408107,이번 시즌은 그래도 나름 가해했다,2021-03-01 00:58:48
2408108,패닉셀도 없이 흐르니까 노잼이네,2021-03-01 00:59:07
2408109,봉마감2분전,2021-03-01 00:59:09
2408110,근데 지금 사고싶어하는사람이있음?,2021-03-01 00:59:10
2408111,주봉보니까 개좆된거같네,2021-03-01 00:59:15
2408112,좆썸경마는 개노잼이네,2021-03-01 00:59:34
2408115,마칸영상이나보고있다,2021-03-01 01:00:15
2408116,고점기준 14000불빠졋네,2021-03-01 01:00:19
2408118,알나잇,2021-03-01 01:00:39
2408119,천천히흐르다 반등나서 숏충청산시키고,2021-03-01 01:00:46
2408120,믹스마블 운전 정신나갔네,2021-03-01 01:01:37
2408125,엄마 미안해,2021-03-01 01:02:18
2408126,43K는 절때 못깨지 ㅋㅋㅋㅋㅋ,2021-03-01 01:02:46
2408127,하루마다 1k씩 안뚫려~ 든든하지~ 하던때 생각나네,2021-03-01 01:02:54
2408128,나 오늘 -1껄,2021-03-01 01:02:55
2408131,하락장 모두 수고 많았다,2021-03-01 01:04:01
2408132,5천만원 매수벽 90개->30개,2021-03-01 01:04:05
2408133,대학생은 개꿀이겠다,2021-03-01 01:04:09
2408134,기념지폐 못샀네 ㅡㅡ;,2021-03-01 01:04:14
2408136,맞다참~~아들 비트코인 내려야 돈 번다고했지~~??,2021-03-01 01:04:31
2408137,숏충 청산완료임?,2021-03-01 01:04:38
2408140,아다만티움 지지선은 맨날 낮아지네,2021-03-01 01:05:07
2408141,40k는 시장 그 뭐시기 상으로,2021-03-01 01:05:28
2408143,내릴거면 하다못해 파멸적인 김프라도 주던가...,2021-03-01 01:05:49
2408144,5천만원은 깨질수가 없는 가격이지,2021-03-01 01:05:51
2408145,빗썸 이새키들 카카오에 광고뭐냐,2021-03-01 01:06:37
2408149,비트코인 5천만원은 너무파격세일이지,2021-03-01 01:07:01
2408150,닷반등 ㅈㄴ쌧네,2021-03-01 01:07:08
2408151,10시간 차트보고 3%먹었누,2021-03-01 01:07:22
2408152,여행다녀오니 상승장 다끝났구나.........,2021-03-01 01:07:35
2408155,꾸득이로 내리는게 젤무섭네..ㄹㅇ,2021-03-01 01:09:55
2408158,추격숏잡아먹고 다시내리는거면,2021-03-01 01:10:23
2408159,업비트 알트들 차트 다 망가졌네,2021-03-01 01:10:31
2408161,엘쿼티가 스시 디파이로 얼마먹었더라,2021-03-01 01:10:42
2408162,이 하락장에 숏으로 청산당한 병신이 잇다?!,2021-03-01 01:10:49
2408163,근데 왜 업빗만 지금비싸냐,2021-03-01 01:11:01
2408165,머스크야 한번만 입털어주면 안될까,2021-03-01 01:12:14
2408167,이대로 시즌종료냐? 내사라진 머리카락은?,2021-03-01 01:12:40
2408168,확실히 옛날보다 손절을 덜한다,2021-03-01 01:12:40
2408170,바이바이 예쁜 비코야...,2021-03-01 01:13:11
2408171,결국은 폰지사기였던거지,2021-03-01 01:13:40
2408172,꾸득이로 내리다가 저번처럼 큰거한방 나올거같은데,2021-03-01 01:13:41
2408173,그동안 수고많았다 다음상승장때보자,2021-03-01 01:13:44
2408180,살려줘라,2021-03-01 01:15:41
2408181,꼬리없는 꽉채운 음봉으로 주봉마감할려나,2021-03-01 01:15:54
2408182,40k는 무적이고 신이다,2021-03-01 01:15:58
